B4,B3,B2,B8,B11,B12,NDVI,NDBI,MNDWI,NDSLI,class,sample
0.06904999911785126,0.06795000284910202,0.043699998408555984,0.2662000060081482,0.15745000541210175,0.11180000007152557,0.5880686044692993,-0.25669774413108826,-0.39707186818122864,0.39028698205947876,5,auto_distill
0.06260000169277191,0.06639999896287918,0.042399998754262924,0.23409999907016754,0.1851000040769577,0.12160000205039978,0.5780249238014221,-0.11688929796218872,-0.4719682037830353,0.49454987049102783,2,auto_distill
0.09430000185966492,0.07769999653100967,0.053050000220537186,0.15674999356269836,0.1777999997138977,0.1384499967098236,0.24875520169734955,0.06292036175727844,-0.3917808532714844,0.3068724572658539,5,auto_distill
0.12039999663829803,0.09059999883174896,0.06800000369548798,0.21879999339580536,0.2460000067949295,0.19200000166893005,0.2900943458080292,0.05851982161402702,-0.46167558431625366,0.3427947759628296,2,auto_distill
0.13860000669956207,0.08810000121593475,0.06679999828338623,0.23340000212192535,0.3197000026702881,0.23649999499320984,0.2548387050628662,0.15602965652942657,-0.5679254531860352,0.39515599608421326,6,auto_distill
0.12430000305175781,0.09539999812841415,0.07079999893903732,0.24199999868869781,0.2451999932527542,0.1818999946117401,0.3213213086128235,0.006568133365362883,-0.4398120939731598,0.32719889283180237,7,auto_distill
0.13220000267028809,0.0989999994635582,0.0742499977350235,0.20424999296665192,0.29045000672340393,0.22955000400543213,0.214147686958313,0.17424704134464264,-0.4915907084941864,0.3744232952594757,6,auto_distill
0.09075000137090683,0.07880000025033951,0.059849999845027924,0.18745000660419464,0.23624999821186066,0.187950000166893,0.34759166836738586,0.11517581343650818,-0.4997619390487671,0.44495412707328796,7,auto_distill
0.051899999380111694,0.05429999902844429,0.03584999963641167,0.23720000684261322,0.18469999730587006,0.1042499989271164,0.6409546732902527,-0.12443709373474121,-0.5456066727638245,0.5612848401069641,2,auto_distill
0.01575000025331974,0.029774999246001244,0.026000000536441803,0.006500000134110451,0.009100000374019146,0.008700000122189522,-0.4157303273677826,0.1666666716337204,0.531832754611969,-0.26760563254356384,1,auto_distill
0.06530000269412994,0.06400000303983688,0.04699999839067459,0.20909999310970306,0.2070000022649765,0.15970000624656677,0.5240524411201477,-0.005046841688454151,-0.5276752710342407,0.5203819274902344,7,auto_distill
0.07580000162124634,0.07609999924898148,0.0544000007212162,0.2533999979496002,0.17309999465942383,0.10970000177621841,0.5394896864891052,-0.18827667832374573,-0.38924556970596313,0.3909200131893158,7,auto_distill
0.1395999938249588,0.12860000133514404,0.1103999987244606,0.21969999372959137,0.20819999277591705,0.1784999966621399,0.22293348610401154,-0.026875441893935204,-0.23634202778339386,0.19723980128765106,7,auto_distill
0.12839999794960022,0.09549999982118607,0.07880000025033951,0.1995999962091446,0.29679998755455017,0.24809999763965607,0.21707317233085632,0.19580982625484467,-0.5131276845932007,0.396048903465271,6,auto_distill
0.13920000195503235,0.0869000032544136,0.05950000137090683,0.24879999458789825,0.2660999894142151,0.19744999706745148,0.28247421979904175,0.03359874710440636,-0.5076487064361572,0.3131013810634613,6,auto_distill
0.16859999299049377,0.11659999936819077,0.08609999716281891,0.25440001487731934,0.35749998688697815,0.2842000126838684,0.20283693075180054,0.16849154233932495,-0.5081206560134888,0.35905721783638,6,auto_distill
0.14069999754428864,0.10440000146627426,0.07259999960660934,0.2151000052690506,0.2674500048160553,0.20464999973773956,0.20910626649856567,0.10848616063594818,-0.43848326802253723,0.3105476200580597,5,auto_distill
0.11540000140666962,0.09860000014305115,0.08160000294446945,0.1842000037431717,0.2126999944448471,0.17829999327659607,0.22963953018188477,0.07180647552013397,-0.3665274679660797,0.29655590653419495,7,auto_distill
0.05784999951720238,0.057100001722574234,0.035750001668930054,0.24334999918937683,0.2029000073671341,0.12020000070333481,0.6158698797225952,-0.0906442403793335,-0.560769259929657,0.5562799572944641,2,auto_distill
0.1136000007390976,0.08320000022649765,0.06289999932050705,0.2154500037431717,0.2558000087738037,0.1899999976158142,0.3095274269580841,0.0856233537197113,-0.5091445446014404,0.38494858145713806,6,auto_distill
0.07999999821186066,0.07240000367164612,0.05040000006556511,0.20180000364780426,0.20499999821186066,0.13420000672340393,0.4322214424610138,0.007866259664297104,-0.47801005840301514,0.4385964870452881,5,auto_distill
0.12359999865293503,0.08815000206232071,0.06989999860525131,0.19120000302791595,0.27720001339912415,0.22155000269412994,0.21473953127861023,0.18360377848148346,-0.5174490213394165,0.38323354721069336,6,auto_distill
0.10779999941587448,0.07599999755620956,0.054999999701976776,0.20924000442028046,0.24089999496936798,0.1834000051021576,0.3199596405029297,0.07033365219831467,-0.5203534364700317,0.3817034661769867,6,auto_distill
0.1315000057220459,0.08259999752044678,0.06186666712164879,0.24498000741004944,0.36213332414627075,0.2917250096797943,0.30142369866371155,0.19296778738498688,-0.6285414695739746,0.4672158658504486,6,auto_distill
0.10615000128746033,0.08470000326633453,0.0640999972820282,0.19779999554157257,0.2313999980688095,0.1696999967098236,0.3015298545360565,0.07828518748283386,-0.4640936255455017,0.37105613946914673,2,auto_distill
0.1462000012397766,0.11400000005960464,0.08060000091791153,0.2886500060558319,0.2980000078678131,0.2281000018119812,0.32758423686027527,0.015937956050038338,-0.4466019570827484,0.3417379558086395,7,auto_distill
0.12710000574588776,0.10670000314712524,0.08365000039339066,0.2094999998807907,0.18930000066757202,0.15639999508857727,0.24480092525482178,-0.050651952624320984,-0.27905404567718506,0.19658657908439636,7,auto_distill
0.14740000665187836,0.09700000286102295,0.07153332978487015,0.24958333373069763,0.3057999908924103,0.2176000028848648,0.2573995292186737,0.10122136026620865,-0.5183714032173157,0.34951454401016235,6,auto_distill
0.08760000020265579,0.06679999828338623,0.048700001090765,0.15960000455379486,0.23669999837875366,0.1818999946117401,0.291262149810791,0.194549560546875,-0.5598022937774658,0.4597594738006592,5,auto_distill
0.08649999648332596,0.08739999681711197,0.06560000032186508,0.27390000224113464,0.20819999277591705,0.1371999979019165,0.5199778079986572,-0.13627880811691284,-0.408660352230072,0.4129623472690582,7,auto_distill
0.17640000581741333,0.12919999659061432,0.09539999812841415,0.2858999967575073,0.36469998955726624,0.27649998664855957,0.23685915768146515,0.1211189553141594,-0.47681716084480286,0.3479948043823242,6,auto_distill
0.16539999842643738,0.1136000007390976,0.08460000157356262,0.23090000450611115,0.32109999656677246,0.24539999663829803,0.1652788370847702,0.16340577602386475,-0.4773406982421875,0.32004112005233765,5,auto_distill
0.0737999975681305,0.0714000016450882,0.05350000038743019,0.2696000039577484,0.1729000061750412,0.09939999878406525,0.5701805353164673,-0.2185310572385788,-0.41547277569770813,0.40170249342918396,5,auto_distill
0.10509999841451645,0.07840000092983246,0.0628499984741211,0.17520000040531158,0.2674500048160553,0.21639999747276306,0.25008919835090637,0.20840394496917725,-0.5466242432594299,0.43578043580055237,6,auto_distill
0.07190000265836716,0.061799999326467514,0.04100000113248825,0.20239999890327454,0.2248000055551529,0.14959999918937683,0.4757564663887024,0.052434470504522324,-0.5687369108200073,0.5153353214263916,6,auto_distill
0.18039999902248383,0.15649999678134918,0.13590000569820404,0.22894999384880066,0.2634499967098236,0.2312999963760376,0.11860265582799911,0.07006499171257019,-0.25467318296432495,0.18711276352405548,7,auto_distill
0.07119999825954437,0.06639999896287918,0.042399998754262924,0.28679999709129333,0.19290000200271606,0.1281999945640564,0.6022346615791321,-0.19574733078479767,-0.48785191774368286,0.4608103036880493,2,auto_distill
0.09839999675750732,0.08500000089406967,0.05429999902844429,0.25920000672340393,0.2743000090122223,0.2029999941587448,0.449664443731308,0.028303658589720726,-0.5268577933311462,0.4719613790512085,2,auto_distill
0.10509999841451645,0.0799499973654747,0.05674999952316284,0.21480000019073486,0.2858999967575073,0.2029999941587448,0.3429196774959564,0.1420011967420578,-0.5629356503486633,0.4624041020870209,2,auto_distill
0.1615999937057495,0.13840000331401825,0.11500000208616257,0.18619999289512634,0.20759999752044678,0.18490000069141388,0.0707303062081337,0.05434231832623482,-0.19999998807907104,0.12459372729063034,7,auto_distill
0.0868000015616417,0.08709999918937683,0.060600001364946365,0.30254998803138733,0.2543500065803528,0.16294999420642853,0.5541286468505859,-0.0865505188703537,-0.4898228347301483,0.4911329448223114,2,auto_distill
0.1371999979019165,0.121799997985363,0.10639999806880951,0.19370000064373016,0.20579999685287476,0.17219999432563782,0.17074646055698395,0.03028785064816475,-0.25641027092933655,0.20000000298023224,7,auto_distill
0.10320000350475311,0.08940000087022781,0.07315000146627426,0.2017499953508377,0.18664999306201935,0.14875000715255737,0.32316771149635315,-0.0388774536550045,-0.3522912263870239,0.28790751099586487,7,auto_distill
0.06830000132322311,0.07159999758005142,0.04560000076889992,0.2549999952316284,0.2594499886035919,0.16554999351501465,0.5774822235107422,0.00865000206977129,-0.567436933517456,0.5832188725471497,2,auto_distill
0.06509999930858612,0.0674000009894371,0.052000001072883606,0.17159999907016754,0.12680000066757202,0.08370000123977661,0.4499366283416748,-0.15013404190540314,-0.3058702349662781,0.3215216398239136,7,auto_distill
0.08336666971445084,0.0763000026345253,0.04479999840259552,0.28999999165534973,0.25920000672340393,0.18060000240802765,0.5534327030181885,-0.05608154460787773,-0.5451564788818359,0.513282060623169,5,auto_distill
0.037300001829862595,0.052000001072883606,0.027766667306423187,0.2985999882221222,0.16200000047683716,0.08330000191926956,0.777910053730011,-0.29656967520713806,-0.514018714427948,0.6256899237632751,2,auto_distill
0.0856499969959259,0.08070000261068344,0.0617000013589859,0.20464999973773956,0.19850000739097595,0.14554999768733978,0.4099207818508148,-0.015254848636686802,-0.4219197630882263,0.3971494138240814,7,auto_distill
0.06939999759197235,0.0750499963760376,0.04740000143647194,0.19824999570846558,0.17315000295639038,0.12115000188350677,0.48141229152679443,-0.06758210062980652,-0.3952457904815674,0.42774689197540283,5,auto_distill
0.0649000033736229,0.06300000101327896,0.04230000078678131,0.22675000131130219,0.22709999978542328,0.15219999849796295,0.5549460053443909,0.0007711765356361866,-0.5656670331954956,0.5554794073104858,2,auto_distill
0.15479999780654907,0.13220000267028809,0.11259999871253967,0.22540000081062317,0.25380000472068787,0.21140000224113464,0.1856917440891266,0.05926544964313507,-0.3150258958339691,0.24229076504707336,7,auto_distill
0.11999999731779099,0.09679999947547913,0.07079999893903732,0.2630000114440918,0.24789999425411224,0.16930000483989716,0.37336817383766174,-0.02955571934580803,-0.43835219740867615,0.34764882922172546,5,auto_distill
0.11114999651908875,0.096950002014637,0.0588500015437603,0.2768000066280365,0.2646999955177307,0.1826999932527542,0.42698803544044495,-0.02234535664319992,-0.46384623646736145,0.40854063630104065,7,auto_distill
0.1687999963760376,0.11800000071525574,0.08659999817609787,0.2329999953508377,0.3199999928474426,0.24860000610351562,0.15978097915649414,0.1573236882686615,-0.4611872136592865,0.30932897329330444,5,auto_distill
0.13760000467300415,0.08619999885559082,0.05860000103712082,0.2639999985694885,0.359499990940094,0.2741999924182892,0.31474101543426514,0.15316759049892426,-0.6131927371025085,0.44638901948928833,6,auto_distill
0.12520000338554382,0.10279999673366547,0.0892999991774559,0.14869999885559082,0.20020000636577606,0.1818999946117401,0.08579771965742111,0.14760679006576538,-0.32145217061042786,0.23048555850982666,7,auto_distill
0.1477999985218048,0.10980000346899033,0.08330000191926956,0.23739999532699585,0.2987000048160553,0.2363000065088272,0.232606440782547,0.11434435844421387,-0.46242350339889526,0.33796194195747375,5,auto_distill
0.03994999825954437,0.05420000106096268,0.033900000154972076,0.23970000445842743,0.17624999582767487,0.10000000149011612,0.7142857313156128,-0.15254239737987518,-0.5296159386634827,0.6304348111152649,2,auto_distill
0.11720000207424164,0.08640000224113464,0.06920000165700912,0.2061000019311905,0.29170000553131104,0.2207999974489212,0.27497678995132446,0.1719566136598587,-0.542978048324585,0.4267547130584717,6,auto_distill
0.09216666966676712,0.0824500024318695,0.05620000138878822,0.28540000319480896,0.2720000147819519,0.188400000333786,0.5117859840393066,-0.024040164425969124,-0.5347722172737122,0.49382153153419495,2,auto_distill
0.0843999981880188,0.0729999989271164,0.05689999833703041,0.18700000643730164,0.2206999957561493,0.15790000557899475,0.37803980708122253,0.0826587900519371,-0.5028941035270691,0.4467387795448303,2,auto_distill
0.10999999940395355,0.08079999685287476,0.060600001364946365,0.219200000166893,0.2822999954223633,0.2122499942779541,0.3317132592201233,0.1258225291967392,-0.5549435615539551,0.43920469284057617,6,auto_distill
0.08739999681711197,0.07000000029802322,0.054999999701976776,0.17270000278949738,0.265500009059906,0.23240000009536743,0.3279508054256439,0.21177545189857483,-0.5827123522758484,0.504675567150116,6,auto_distill
0.04659999907016754,0.05559999868273735,0.03819999843835831,0.20980000495910645,0.18529999256134033,0.11140000075101852,0.6365054845809937,-0.062009651213884354,-0.5383976697921753,0.5981026291847229,2,auto_distill
0.17440000176429749,0.11680000275373459,0.09175000339746475,0.2768666744232178,0.34779998660087585,0.26295000314712524,0.2270645648241043,0.11355385929346085,-0.4972018599510193,0.3320566713809967,6,auto_distill
0.0989999994635582,0.0957999974489212,0.06539999693632126,0.30469998717308044,0.2556000053882599,0.186599999666214,0.5095367431640625,-0.08763159811496735,-0.45475244522094727,0.44162437319755554,7,auto_distill
0.13779999315738678,0.11460000276565552,0.08940000087022781,0.22110000252723694,0.25769999623298645,0.2053000032901764,0.23209810256958008,0.07644108682870865,-0.384367436170578,0.30316057801246643,7,auto_distill
0.03254999965429306,0.045099999755620956,0.025499999523162842,0.24324999749660492,0.14065000414848328,0.06864999979734421,0.7639594078063965,-0.26725709438323975,-0.5144010782241821,0.6241339445114136,2,auto_distill
0.07954999804496765,0.08020000159740448,0.05570000037550926,0.2202499955892563,0.19224999845027924,0.13179999589920044,0.4693128764629364,-0.06787878274917603,-0.41126811504364014,0.41464313864707947,7,auto_distill
0.01860000006854534,0.03180000185966492,0.033799998462200165,0.01140000019222498,0.00989999994635582,0.01080000028014183,-0.23999999463558197,-0.07042254507541656,0.5251798629760742,-0.3052631616592407,1,auto_distill
0.0551999993622303,0.07639999687671661,0.04399999976158142,0.3596999943256378,0.22589999437332153,0.11580000072717667,0.7339118123054504,-0.22848361730575562,-0.49454185366630554,0.6072571873664856,2,auto_distill
0.05550000071525574,0.06094999983906746,0.03880000114440918,0.23980000615119934,0.2303999960422516,0.15160000324249268,0.6241110563278198,-0.019991515204310417,-0.5816028714179993,0.6117523312568665,5,auto_distill
